report_text,source_name
vigne,AA_TC_Auvergne_Limousin_1974_005
"traitement d'hiver. -ce traitement est nécessaire dans les vignes où des attaques d'esca, d'excoriose, d'anthracnose ou de cochenilles ont été observées.",AA_TC_Auvergne_Limousin_1974_005
"- esca :ce champignon, qui s'attaque au bois, entraîne, chaque année, surtout dans les vignes âgées, la mort d'un nnmbre plus ou moins important de souches. le dépérissement constaté peut être lent ou brutal (apoplexie).
le traitement consiste à pulvériser, sur les souches malades ou douteuses, une bouillie à base d'arsénite de soude (1250 g d'arsénic par hectolitre d'eau). intervenir après la taille, avant le débourrement (celui-ci s'annonce comme devant être précoce)o opérer par temps sec ; pulvériser abondamment les plaies de taille récentes et anciennes. pour obtenir un bon résultat, ne traitement doit être effectué 2 ou 3 ans de suite.
les produite à base d'arsénite de soude (seuls produits-efficaces contre cette maladie) sont très toxiques ; ne pas traiter par grand vent, s'abstenir de fumer pendant le traitement, porter des vêtements et des gants imperméa' bles. les appareils à dos pouvant être utilisés doivent être parfaitement étanches0",AA_TC_Auvergne_Limousin_1974_005
"- excoriose ?les yeux de la base des rameaux attaqués par ce champignon ne débourrent pas. sur les bois atteints on remarque un épaississement des empattements et des crevasses de l'écorce qui prend une teinte blanchâtre et se couvre de ponctuations noirâtres.
contre cette maladie observée dans certaines vignes de la région, les produits à base d'arsénite de soude à la dose de 625 g d'arsenic par hectolitre d'eau donnent, en général, dtexcellents résultats. les colorants nitrés ou les huiles jaunes peuvent également être utilisée.
conne pour l'esca, intervenir avant le débourrement, en mouillant abondamment la base dos sarments.
des traitements effectués peu après le départ de la végétation, avec dichlofluanide, mancozèbe ou l'une des associations de produits suivants : folpel + captafol, mancozèbe + folpel, peuvent être envisagés, en remplacement du traitement hivernal à l'arsénite de soude. toutefois, ces applications sont fréquemment difficiles à mettre en place aux meilleurs moments.",AA_TC_Auvergne_Limousin_1974_005
"- anthracnose :cette maladie se rencontre surtout, en année humide, dans les plantations d'hybrides (plantations, en général, peu traitées en été). sur les raisins, elle se manifeste par des taches brunes4 déprimées, cernées de noir.
dans les vignes intéressées, effectuer un traitement, avant débourrement, avec une solution contenant 30 à 35 kg de sulfate de fer et 2 litres d'acide sulfurique pour 100 litres d'eau,,
manipuler l'acide sulfurique avec précaution (verser l'acide dans l'eau et non l'eau dans l'acide) et se rappeler que cet acide détériore les appareils à cuve non plombée, ainsi que les fils de fer souvent utilisés pour la conduite de la vigne.",AA_TC_Auvergne_Limousin_1974_005
"- acariose :les vignes attaquées, présentent un rabougrissement typique de la végétation. les feuilles restent petites et sont, généralement, frisées et très duveteuses.
contre les acariens responsables de ces altérations, utiliser, avant le départ de la végétation un produit à base d'huile anthracénique et de colorant nitré. ce produit permet également de détruire l'erinose, acarien fréquent dans les vignes, provoquant des boursouflures à la face supérieure des feuilles, tandis que la face inférieure se recouvre d'un feutrage très épais, blanc ou rosé.",AA_TC_Auvergne_Limousin_1974_005
"- cochenilles îces insectes qui peuvent être observés dans quelques vignes favorisent, en général, le développement d'une abondante fumagine (encroûtement noirâtre) sur les sarments.
les produits suivants sont efficaces : dinoterbe, huile anthracénique, huile jaune, oléomalathion, oléoparathion (les trois premiers produits ne devront plus être utilisés après le départ de la végétation)r.
clermont-ferrand, le 13 février 1975.
l'ingénieur en chef d'agronomie chargé des avertissements agricoles
a. leclerc.
le chef de la circonscription phytosanitaire :
pc denizet.",AA_TC_Auvergne_Limousin_1974_005
bulletin n° 39 de mai 1975 -,AA_TC_Pays_de_la_Loire_1975_010
"traitements fongicides sur cerealesjans un précédent bulletin, l'opportunité de traiter les orges de printemps contre les attaques a'oïdium précoce a été envisagée. aujourd'hui sont publiés les éléments relatifs aux traitements plus polyvalents sur céréales. en effet, aucune décision de traitement, concernant les maladies du pied en particulier, ne pouvait être prise, jusqu' à présent, sur les seuls éléments de pronostic ou de constat des maladies dont l'agriculteur pouvait disposer.
dans cette présentation sont distingués deux groupes de maladies qui relèvent de produits et de stades de traitement différents:
- maladies du pied (piétin-verse et fusariose)
- maladies du"" feuillage et des épis (oïdium, rouille, septoriose, fusariose).
toutefois, les céréales sont attaquées par un complexe de ces maladies et c'est contre ce complexe que l'agriculteur devra, en définitive, raisonner son intervention.
l'abonne trouvera en fin de texte le tableau des produits utilisables pour la campagne 1975.",AA_TC_Pays_de_la_Loire_1975_010
"a/ - lutte contre les maladies du pied des céréales: piétin-verse et fusariose.cette lutte n'est a envisager que s'il existe simultanément pour ces maladies: des symptômes précoces , un risque important de développement.
en effet, plus les symptômes apparaissent tôt, plus la vigueur de la céréale risque a'en être affectée.
les dommages consécutifs à des attaques précoces et graves de maladies du pied seront plus ou moins importants selon les conditions de végétation ultérieure.
les essais du service de la protection des végétaux ont montré que différents facteurs ppuvent aggraver le risque de développement de ces maladies:
- résidus ae récolte abondants ;
- variétés sensibles (etoile de choisy, capitole, champlein, - hardi, top, heima, joss..) ;
- semis précoce ;
- fumure azotée excessive;
- conditions climatiques favorables.
en conséquence, si le risque de développement des'maladies est jugé suffisamment grave, un traitement peut être alors recommandé. celui-ci serà appliqué, au stade .6 - 7 de la céréale (entre premier et deuxième noeud visible) ou, au plus tard, à l'apparition de la dernière feuille.
un seuil de 25% des tiges profondément touchées pourrait constituer un seuil d'intervention qu'il est encore nécessaire de vérifier.",AA_TC_Pays_de_la_Loire_1975_010
"b/ - lutte contre les maladies du feuillage et des épis: oïdium, rouilles, septoriose, fusariose.la présence du complexe de ces maladies sur la plante exige une polyvalence d'efficacité des fongicides employés.
d'autre part, ces affections étant étroitement liées aux conditions climatiques, tant dans l'expression des symptômes que dans la gravité des dommages, la corrélation entre efficacité et gain de rendement, pour les produits utilisés, est souvent peu évidente.
ces maladies se sont peu développées dans nos essais en 1973 et 1974. dans ces conditions, il est bien difficile d'avancer les critères permettant une utilisation très précise de chaque produit.
.les dégâts dus à ces maladies semblent s'extérioriser davantage en présence de maladies du pied.
de même que pour les maladies du pied, différents facteurs d'aggravation des maladies des feuilles et des épis peuvent être recherchés parmi:
- les précédents culturaux;
- les variétés sensibles;
- la fumure ;
- les techniques culturales.",AA_TC_Pays_de_la_Loire_1975_010
"c/ - préconisations pour la campagne 1975eh conclusion, il est possible de distinguer deux grands groupes de maladies qui sont justiciables de traitements différents.
les maladies du pied peuvent faire l'objet d'un traitement relativement précoce, appliqué au stade ""premier à deuxième noeud visible"".
ce traitement ne. doit être réalisé qu'en présence constatée de maladies et en cas de risque important d'aggravation. si ces deux conditions ne sont pas réunies, il est inutile d'intervenir.
dans le cas contraire, la spécialité utilisée doit alors contenir au moins une matière active endothérapique (bénomyl, carbendazim, méthylthiophanate).
les maladies du feuillage et des épis peuvent faire l'objet d'un traitement appliqué à un stade plus tardif, à partir du début de l'épiaison. en présence de maladies, deux cas peuvent se présenter:
- l'infestation est à forte prédominance d'oïdium et de rouilles; le traitement doit alors être réalisé avec une spécialité contenant au moins une matière active à action de contact.
- l'infestation est à forte prédominance en septoriose et fusariose: le traitement doit alors être réalisé avec une spécialité à large spectre d'efficacité.
il appartient donc à chaque agriculteur de reconnaître, dans une situation déterminée, si un risque grave de dommages justifie une intervention. a ce jour, dans les essais du service de la protection des végétaux, l'intérêt économique de tels traitements n'est apparu que dans 30% des cas.
(voir tableaux p. 3 et 4)",AA_TC_Pays_de_la_Loire_1975_010
arbres fruitiers,AA_TC_Pays_de_la_Loire_1975_010
"tavelures du poirier et du pommier -quelques très rares taches sont apparues dans quelques expositions très favorables. d'autre part, les projections d'ascospores sont actuellement moins importantes.
des contaminations sont cependant encore susceptibles de se produire. il y a donc lieu, soit d'exécuter d'urgence le traitement conseillé pour la fin de la semaine dernière ou le début de cette semaine, soit de le renouveler s'il a été éliminé par les récentes pluies.",AA_TC_Pays_de_la_Loire_1975_010
"oidium du pommier -il y a lieu de se méfier de cette affection qui demeure très virulente. sur les variétés sensibles, la protection pourra être assurée à l'occasion du traitement anti-tavelure.",AA_TC_Pays_de_la_Loire_1975_010
"insectes et acariens -l'évolution de ces parasites demeure lente et sauf cas exceptionnels, les arboriculteurs auront intérêt à attendre une amélioration des conditions climatiques pour intervenir. la station donnera en temps opportun de nouvelles informations.",AA_TC_Pays_de_la_Loire_1975_010
produits utilisables contre le complexe des maladies des cereales en 1975,AA_TC_Pays_de_la_Loire_1975_010
"bulletin technique n"" 22 du 27 septembre 2001",AA_GC_Lorraine_2001_023
"colzastade 1-2 feuilles vraies (bi-b2) à 5-7 feuilles (b5-b7) pour les parcelles les plus développées (semis antérieurs au 15 août suivis d'orages). dans le sud-meuse et sud-moselle, de nombreuses parcelles présentent des stades échelonnées: bi-b2 à b5-b6. les resemis du 11/09 sont au stade cotylédons. le retour de températures douces et du soleil depuis le vendredi 21/09 permet enfin une végétation active et bienvenue pour les petits colzas.",AA_GC_Lorraine_2001_023
ravageurs,AA_GC_Lorraine_2001_023
"limacesla situation reste globalement satisfaisante, toutefois localement au sein des parcelles des foyers sont actifs en liaison avec la présence de limaces souvent juvéniles en situations motteuses ou pailleuses.
la surveillance reste de mise pour les parcelles n'ayant pas atteint le stade 3-4 feuilles.",AA_GC_Lorraine_2001_023
"grosses aitisesquelques captures ont été observées dans notre réseau le 25/09 suite au retour de journées ensoleillées : 4 altises à port/seille (54), 2 à chardogne (55) et 1 à rigny st martin (55). même si quelques sorties ont été signalées il y a 10 jours (ligny en barrois-55, esley-88), il s'agit d'un début de vol tardif : les dégâts liés aux morsures ne sont plus à craindre et il faudra des captures significatives pour craindre des dégâts larvaires.
rappel du seuil : il faut un total de 20 à 30 captures entre la levée et le stade 6 feuilles pour justifier une intervention ce qui est loin d'être le cas actuellement.",AA_GC_Lorraine_2001_023
petites altisesleur présence inhabituelle se poursuit. certaines parcelles de repousses constituent encore des réservoirs importants (ancerville-55) mais seuls quelques bords de parcelles peu poussants (stades b1-b2) sont encore exposés à un risque.,AA_GC_Lorraine_2001_023
"charançons du bourgeon terminalle vol a débuté en nombreux secteurs de faible altitude : port/seille, champenoux (54), chardogne (55), eincheville (57). l'intensité des captures est faible (1 à 2 prises par piège).
surveiller attentivement vos cuvettes dont le fond doit être au dessus de la végétation: n'oublier pas d'additionner un mouillant à l'eau et de différencier les charançons des baris (forme plus allongée) dont le vol vient lui aussi de démarrer. en cas de risque, le traitement insecticide sera à positionner 8 à 10jours après le début du vol de charançons. nous ferons le point la semaine prochaine sur l'évolution des captures mais d'ores et déjà il est bon de rappeler que les dégâts liés aux larves de charançons du bourgeon terminal sont exceptionnels : après un vol inexistant en 1998, les captures d'insectes adultes ont été importantes en 1999 (secteur lunéville et vosges) et en 2000 (tous secteurs sauf ouest meuse). toutefois, les niveaux de piégeage augmentent sans que les dégâts progressent de façon significative en situations non traitées : mauvaise efficience des pontes, pertes hivernales de feuilles et donc des pétioles porteurs de larves. contre ce ravageur, un ou plusieurs témoins non traités est utile voire indispensable pour juger l'intérêt d'une protection insecticide.",AA_GC_Lorraine_2001_023
puceronstoujours aucun puceron vert et ce quelque soit le stade des colzas.,AA_GC_Lorraine_2001_023
"tenthrèdesle vol se termine dans certains secteurs mais il se poursuit dans le sud de la meuse. les larves sont maintenant visibles, de couleur gris foncé-noir, elles mesurent actuellement de 4 à 10 mm. elles broutent le plus souvent la face inférieure des feuilles et quand on les dérange elles s'enroulent et tombent au sol. malgré la forte intensité du vol, les populations larvaires sont pour le moment modérées et les dégâts limités.",AA_GC_Lorraine_2001_023
"préconisationsl'origine des dégâts observés sur feuillage est le plus souvent multiple : petites altises, jeunes larves de tenthrèdes voire limaces juvéniles mais très rare sont les parcelles qui nécessitent actuellement un insecticide. attendre la confirmation du vol de charançon du bourgeon terminal et d'éventuelles défoliations dues aux larves de tenthrèdes.",AA_GC_Lorraine_2001_023
colza :début de vol de charançon et d'altises : à vos cuvettes.,AA_GC_Lorraine_2001_023
"céréales :surveiller les limaces.
piétin échaudage. stratégie ravageurs.",AA_GC_Lorraine_2001_023
maladies,AA_GC_Lorraine_2001_023
"mildiouen stades avancés, le mildiou sur feuilles contribue au jaunissement et à la sénescence des feuilles les plus vieilles. sur levées tardives (stades b1-b2), cette maladie est souvent présente sur cotylédons ce qui a diminué la vigueur des plantes avant l'arrivée de la période clémente actuelle. il n'existe pas de moyen de lutte curative.",AA_GC_Lorraine_2001_023
"phomales premiers macules (taches blanches avec points noirs) sur feuilles et parfois sur cotylédons sont observés depuis 10 jours. cependant la présence et l'intensité de la maladie sur feuilles ne sont pas corrélées avec le phoma du collet, principal responsable des pieds secs (en année normale). en effet le passage sur collet est sous la dépendance de tolérance génétique liée à la variété.
nos expérimentations et études menées depuis plus de 10 ans en lorraine ne permettent pas de préconiser un positionnement idéal pour une intervention fongicide ni de garantir la rentabilité d'un tel traitement : nos essais 2000-2001 (rigny st martin et méligny le petit-55) n'échappent pas à cette règle compte tenu de la quasi-absence de pieds secs dûs au phoma dans ces sites.
compte tenu de cette mauvaise maitrise c'est le choix variétal qui constitue un élément majeur et préventif de la lutte. la plupart des variétés semées en lorraine ont un bon comportement vis-à-vis du phoma :
- variétés très peu sensibles :aviso, canary, cando, columbus, pollen, zénith
- variétés peusensibles : cadillac, capitol, madrigal, twister.
la protection fongicide ne se justifiera que sur les petits colzas de variétés peu sensibles et si la végétation se ralentit à nouveau.",AA_GC_Lorraine_2001_023
"régulateurcomme dans le bulletin précédent, nous vous donnons des indications sur l'évolution des sommations thermiques pour des levées du 25 août. rappelons que le seuil de sommation thermique proposé par des travaux allemands est de 500°c/jour base 5, à partir de la levée.
a la date du 26 septembre nous avons (levée du 25 août) :
- 265°c à courcelles chaussy (57)
- 269°c à laronxe (54)
- 250°c à attignéville (88)
- 261°c à méligny le petit (55) rappel : le risque d'élongation est très limité pour des densités inférieures à 40 plantes/m2.",AA_GC_Lorraine_2001_023
"céréalesles semis sont en cours. en cette période, qui succède à plusieurs semaines très pluvieuses, les limaces prolifèrent et doivent être combattues de manière très efficace.
plusieurs périodes de traitement peuvent être choisies ou se cumuler :
- quelques jours avant le semis,
- au moment du semis, soit en mélange dans le semoir, il faut alors bien mélanger les granulés avec les grains, soit en surface immédiatement après le semis,
- après le semis si nécessaire. quelque soit la solution appliquée, vous devez dans tous les cas surveiller la présence des limaces en plaçant quelques pièges dans toutes les parcelles non encore levées. votre vigilance ne se relachera pas avant le stade 2 feuilles.",AA_GC_Lorraine_2001_023
"traitement de semence (suite)faut-il traiter les semences contre le piétin échaudage ?
ce champignon contamine les jeunes plantules dès l'automne, favorisé par l'humidité et des températures supérieures à 12°c. après un arrêt durant l'hiver, la croissance reprend au printemps surtout lorsque les sols restent humides et les températures voisinent les 23°c (optimum).
le facteur favorisant le plus important est le retour du blé très fréquent dans la rotation. mais d'autres facteurs peuvent l'aider à sa progression :
- les sols bien aérés
- les ph alcalins
- certains précédents tels que betterave, luzerne, jachère
- les semis précoces et denses
- le chaulage des sols acides.
depuis l'an dernier plusieurs spécialités à base de fluquinconazole ont été homologuée. leur efficacité reste partielle et ne permet, le plus souvent, de n'améliorer les rendements que de 3 à 4 q dans les situations fortement infestées. on ne récupère donc au mieux que le prix du traitement de la semence.
cette opération n'est à mettre en oeuvre que dans les cas où le piétin échaudage a provoqué d'importants dégâts les années précédentes et si la rotation est en blé/blé ou blé tous les 2 ans.",AA_GC_Lorraine_2001_023
"ravageursles dernières campagnes ont été marquées par une faible présence des pucerons à l'automne, essentiellement du fait de conditions souvent humides. toutefois la vigilance reste toujours nécessaire.
la lutte contre les pucerons d'automne repose toujours sur deux options :
- une sécurité avec le traitement de semences à base d'imidacloprid,
- ou une surveillance régulière des parcelles levées et une intervention insecticide si nécessaire avec une pyréthrinoïde. a l'occasion de nos prospections pyrales, nous avons trouvé relativement peu de pucerons dans les maïs. nous aurons donc peu de contaminations de proximité.
les cicadelles, psammotettix alienus, sont un autre insecte capable de propager un virus, celui des pieds chétifs. ce ravageur est toujours piégé : c'est actuellement le cas dans certaines cuvettes jaunes situées en parcelles de colza. il est très difficile d'apprécier le risque spécifique de ce ravageur (difficulté d'observation, présence ou non de virus, pas de seuil d'intervention,...). en conséquence la lutte s'effectue dans le même cadre que celle contre les pucerons. il faut toutefois signaler que le risque pieds chétifs est réduit en lorraine car il revêt un caractère exceptionnel (mois d'octobre très ensoleillé, parcelles abritées et/ou bien exposées).",AA_GC_Lorraine_2001_023
n° 29 cinquième édition n° 8 3 juillet 1956,AA_TC_Languedoc-Roussillon_1956_030
avertissements,AA_TC_Languedoc-Roussillon_1956_030
"mildiou de la vigneaveyron - lozere
par suite des pluies d'orage que l'on enregistre çà et là , la protection du vignoble n'est plus assurée; la maladie pourra se manifester prochainement, en particulier sur les grappes. nous préconisons l'exécution rapide d'un traitement qui devra être terminé le 10 juillet au plus tard.
le traitement sera particulièrement soigné sur les cépages français des vallées du tarn et du lot.",AA_TC_Languedoc-Roussillon_1956_030
"vers de la grappeaveyron - lozere
dans les situations envahies par la cochylis ou par l'eudémis, on profitera du traitement destiné à combattre le mildiou pour pulvériser une bouillie mixte.",AA_TC_Languedoc-Roussillon_1956_030
"mildiou de la pomme de terrezones v et vi
le traitement préconisé par la note spéciale, en date du 28 juin sera renouvelé partout où il aura été lavé par les pluies.
nous attirons spécialement l'attention des producteurs de plants contrôles sur la nécessité de réaliser des traitements préventifs contre le mildiou de la pomme de terre.
l'inspecteur de la protection des végétaux,
p. berville
le contrôleur chargé des avertissements agricoles,
l.l.trouillon",AA_TC_Languedoc-Roussillon_1956_030
4 mai 1977 - bulletin technique n° 96,AA_TC_Aquitaine_1977_017
viticulture,AA_TC_Aquitaine_1977_017
"mildiou de la vigneles précipitations journalières que l'on enregistre sur l'ensemble de l'aquitaine depuis le 30 avril sont susceptibles d'être à l'origine des premières germinations des oeufs d'hiver du champignon. dans ce cas, les premières taches primaires pourraient apparaître au début de la semaine prochaine.
en conséquence, nous conseillons d'exécuter un premier traitement dans les prochains jours dans les vignes ayant au moins quatre feuilles étalées.
dans les vignes plus tardives, on peut attendre que la végétation se soit développée pour intervenir.",AA_TC_Aquitaine_1977_017
"black-rot de la vigneles pluies actuelles provoquent des projections abondantes d'ascospores. il est donc nécessaire de renouveler la protection contre le black-rot.dans les parcelles contaminées l'an dernier ou proches de vignes incultes. choisir une matière active efficace à la fois sur mildiou et black-rot, à la dose homologuée contre cette dernière maladie.",AA_TC_Aquitaine_1977_017
"oïdium de la vigneles premières manifestations de la maladie ont été notées sur les jeunes pousses des cépages sensibles.
dans les parcelles particulièrement infestées l'année dernière, il est recommandé d'appliquer un premier traitement au soufre.",AA_TC_Aquitaine_1977_017
eudemis et cochylisle vol a débuté mais il est encore trop tôt pour intervenir. attendre un prochain avis.,AA_TC_Aquitaine_1977_017
arboriculture,AA_TC_Aquitaine_1977_017
"tavelures du pommier et du poirierle développement de la végétation a provoqué l'apparition de jeunes feuilles non protégées depuis le dernier traitement qui a du se situer au début de la 3ème décade d'avril. les projections d'ascospores à chaque pluie nécessitent le maintien de la couverture fongicide. en conséquence, il y a liou de procéder à une nouvelle pulvérisation des réception du présent bulletin.",AA_TC_Aquitaine_1977_017
"oidium du pommierl'oïdium progresse dans les vergers insuffisamment traités. dans les variétés sensibles, continuer à adjoindre un fongicide efficace contre l'oïdium à la bouillie destinée à combattre la tavelure.",AA_TC_Aquitaine_1977_017
"bacteriose du noyerdans les plantations en situations tardives qui n'ont pas encore été traitées, procéder à un traitement cuprique comme indiqué dans le bulletin n° 94 dès l'apparition du stade cf2 - df
en situations précoces, le renouvellement du précédent traitement se justifiera après des précipitations abondantes (25 mm).",AA_TC_Aquitaine_1977_017
"tordeuse orientale du pecherle vol a débuté à la mi-avril et les premières pénétrations larvaires pourraient se produire au cours des prochains jours. pour protéger les pousses, un traitement s1impose dans les pépinières et dans les jeunes vergers en formation, surtout si l'on a adopté la conduite avec un axe centrale
choisir une spécialité à base de fénitrothion à 500 g/ma/ha en raison de son action ovicide et larvicide à l'éclosion......",AA_TC_Aquitaine_1977_017
grandes cultures,AA_TC_Aquitaine_1977_017
"sesaimie du maisdes populations relativement importantes de sésamie sont observées dans les tiges et les racines de maïs de la précédente récolte.
les chenilles ayant hiverné dans la partie souterraine du maïs commencent à romonter pour se nymphoser dans les restes de tiges situés au-dessus du niveau de sol.
dans le région de dax notamment, on observe actuellement 50 % de la population au stade nymphal.
dans les parcelles parasitées où un réensemencement en mats est prévu, il est recommandé d'effectuer, avant le labour, un broyage des tiges au rotavator en faisant travailler l'appareil sur une profondeur de 5 cm environ.",AA_TC_Aquitaine_1977_017
"cerealesle réseau d'observations en aquitaine fonctionne depuis un mois à partir de quelques 70 parcelles* il ne peut cependant donner qu'un aperçu général de la situation des céréales d'hiver dans nos 5 départements.
l' épiaison a débuté dans la plupart des orges d'hiver et escourgeons : du stade 10 (fgonflement) au stade 10.5.1 (épis dégagés). elle s'amorce dans les blés d'hiver : du stade 8 (début gonflement) au stade 10.1 (épis sortant d'une fente de la gaine).
en ce qui concerne les maladies. les parcelles suivies montrent dans l'ensemble un bon état sanitaire au regard des maladies du pied malgré plusieurs jours de submersion au cours de l'hiver.
la rynchosporiose a été rencontrée sur plusieurs parcelles d'orge d'hiver ou d'escourgeon. dans certains cas, des traitements ont été directement conseillés dès lorsque la maladie gagnait les feuilles supérieures, affectant plus de 50 % de la surface végétale, et que l'orge se trouvait encore aux stades deux noeuds et gonflement.
l'oïdium a souvent été signalé (et dès le stade 3 feuilles pour les orges). sur blé d'hiver, une intervention ne se justifierait que si la dernière feuille était atteinte. dans ce cas, pour éviter de fortes attaques sur épis, le traitement sera effectué à l'épiaison à l'aide de fongicides :
- soit systémiques (triadiméphon, tridémorphe, triforine), ayant également une certaine efficacité contre les rouilles,
- soit de contact (dinocap, ditalidphos).
les rouilles ont fait leur apparition, et dans certaines parcelles la rouille brune se développe sur les dernières feuilles. dans ce dernier cas, il est encore possible d'appliquer un traitement (de la montaison à l'épiaison) à l'aide de spécialités à base de bcnzimidazole, de l'un des sytémiques cités plus haut, de manèbe ou de mancozèbe.
quant aux pucerons, dont les populations sont actuellement très faibles, leur évolution est suivie attentivement. de plus amples informations seront données dans les prochains bulletins.",AA_TC_Aquitaine_1977_017
"punaises des céréales :des sorties généralisées de punaises des genres aelia et eurygaster sont observées depuis une semaine dans les secteurs de gironde et des landes déjà atteints en 1976.
li accouplement est en cours et une intervention éventuelle devrait se situer au début d'éclosion des larves. le prochain bulletin donnera toutes précisions utiles à ce sujet.
l'ingénieur en chef d'agronomie chef de la circonscription phytosanitaire
aquitaine""
m. large",AA_TC_Aquitaine_1977_017
"concours pour la detection des foyers primaires du mildiou et du black-rot de la vignecomme chaque année, un concours pour la détection des foyers primaires de mildiou et de black-rot de la vigne est organisé dans les zones viticoles de la région aquitaine.
ce concours est ouvert pour les appellations précisées ci-dessous :",AA_TC_Aquitaine_1977_017
"gironde :bourg-sur-gironde, saint emilion, médoc, graves, entre-deux-mers, sauternes, sainte croix du mont. .",AA_TC_Aquitaine_1977_017
dordogne :monbazillac.,AA_TC_Aquitaine_1977_017
"landes et lot et garonne :bas armagnac, haut armagnac, ténarèze, tursan;",AA_TC_Aquitaine_1977_017
"pyrenees atlantiques :jurançon, vie bilh, irouleguy, bellocq.
la première personne de chacune de ces appellations qui adressera à la station d'avertissements agricoles une feuille ou une grappe atteinte de l'une de ceux deux maladies bénéficiera d'une prime de 50 francs«
en outre, un prix supplémentaire également de 50 francs, sera attribué pour chaque département dans les zones viticoles hors appellations.
les envois devront être adressés à la station d'avertissements agricoles d'aquitaine - chemin d'artigues - b.p. 47 - 33150 cenon-la. horlette, acoompagnés des indications suivantes :
a) nom, prénom et adresse de l'expéditeur.
b) nature du cépage, emplacement de l'organe atteint, importance de l'invasion.
c) situation de la parcelle (ceteau, plaine, bas-fond...).
d) date exacte de la découverte des taches.
pour leur borne conservation, les échantillons seront envoyés dans un sachet plastique entre deux buvards humidifiés.
seuls seront reconnus valables les échantillons qui après vérification à la station d'avertissements, se révéleront comme effectivement atteints de mildiou ou de black-rot.",AA_TC_Aquitaine_1977_017
bulletin n° 54 de mars 1965 - 5 mars 1965,AA_TC_Rhone-Alpes_1965_005
abonnements,AA_TC_Rhone-Alpes_1965_005
"rappel -nous devons infonner nos abonnés que le service du bulletin sera suspendu pour tous ceux qui n'auraient pas effectué leur versement au titre de 1965 dans les 10 jours qui suivront la parution du présent bulletin.
nous rappelons l'intitulé du c.c.p. auquel ces versements doivent être effectués:
lyon 9430-12
régisseur recettes protection des végétaux, 4 place gensoul
lyon (2ème)
ainsi que les tarifs en vigueur pour l'année 1965:
- abonnement à 1 exemplaire du bulletin et à la revue pliytornas 15fr
- abonnement à phytoma et à plusieurs exemplaires du bulletin servis sous la même enveloppe: 15fr + autant de fois 5ir que d'exemplaires du bulletin servis régulièrement en plus du 1er
- abonnements collectifs: a) un abonnement complet (bulletin et phytoma) au siège de i'organisation: 15fr
b) pour chacun des adhérents recevant séparément le bulletin seul: 10fr. ces abonnements doivent obligatoirement être groupés par l'organisation qui nous en adresse la liste. l'organisation elle-même est entièrement libre de participer ou non au financement de ces abonnements collectifs.",AA_TC_Rhone-Alpes_1965_005
utilisation du bulletin,AA_TC_Rhone-Alpes_1965_005
"1) frequence -le bulletin parait à raison d'au moins une édition par mois, des suppléments intervenant chaque fois que l'évolution des parasites, du climat ou de la végétation nécessite de nouveaux traitements.",AA_TC_Rhone-Alpes_1965_005
"2) contenu -une édition par mois environ est consacré à un problème général de défense des cultures. quelquefois ce bulletin lui-même et obligatoirement tous les autres comportent deux sortes de rubriquess
- des informations relatives a différentes espèces de parasites lorsqu'ils représentent un danger prochain. elles ne comportent pas de date précise de traitement, celle-ci étant laissée à l'appréciation de l'abonné quant à l'importance locale du parasite, à ses attaques antérieures et à sa progression actuelle.
- des avertissements proprement dits dont la conception résulte de l'étude scientifique du développement de certains parasites par la station et les observateurs répartis dans la circonscription. ils concernent les parasites dont l'observation directe échappe au praticien et comportent toujours la mention impérative de dates limites de traitement ou, à défaut, de stades végétatifs précis.
certains avertissements peuvent conseiller l'arrêt ou la suspension des- traitements dans les périodes où les parasites considérés ne présentent plus de danger pour les cultures.",AA_TC_Rhone-Alpes_1965_005
"3) regions naturelles -afin d'ajuster au mieux les avertissements aux conditions locales de relief et de climat, la région rhône-alpes a été divisée en une centaine de régions naturelles affectées chacune d'un numéro différent. afin que chaque abonné ait constamment en mains le numéro de la région dans laquelle sont situées ses cultures, ce numéro est porté sur toutes les enveloppes dans lesquelles il reçoit les éditions successives du bulletin, au-dessus et à droite de son nom. ce qui crée obligation pour les abonnés dont des cultures sont situées en-dehors de leur lieu de résidence de nous le signaler spécialement, afin que nous puissions les renseigner sur les numéros des régions qui les concernent.
lorsqu'un traitement est conseillé pour un nombre limité de régions (cas des parasites les plus importants) la liste de ces régions figure dans le texte de la rubrique correspondante. l'abonné n'a à effectuer ce traitement que si sa région figure dans la liste ou n'en est pas explicitement exclue. dans le cas de traitements ne faisant pas l'objet de discriminations régionales précises, ces traitements ont un caractère impératif si aucune restriction d'un autre ordre (limitation permanente à certaines zones ou foyers, résistances variétales, récolte déjà effectuée, etc...) n'est exprimée dans le texte.
de toutes façons les dates des traitements sont fixées dans chaque région naturelle pour les situations les plus favorables aux cultures considérées où 1'on rencontre par conséquent la plus grande densité de ces cultures.
des différences d'altitude, de nature du sol ou d'exposition peuvent apporter localement une avance ou plus généralement un retard de quelques jours dans l'évolution des parasites par rapport à la situation type envisagée par les avertissements agricoles. la station ne peut évidemment entrer dans de tels détails et laisse à l'expérience du praticien le soin de prévoir ces écarts dans les quelques cas où ils peuvent se présenter. il est évident que dans certains cas peu nombreux, l'abonné peut être amené à régler les traitements de certaines de ses parcelles sur une région voisine plus précoce.",AA_TC_Rhone-Alpes_1965_005
